,drealloss,dfakeloss,genloss
42,0.37525932207616447,0.3295456686912224,0.012956236366915097
43,0.38118357237493783,0.3356037537256877,0.01184424034310287
44,0.37162301576102685,0.33561271873482484,0.013603502355532296
45,0.3585662447918228,0.32821072280755514,0.016481328390032184
46,0.3603768323858579,0.3218447001356828,0.01191815381395843
47,0.3458124459312673,0.31412983306667264,0.007413620522044251
48,0.36064953513835607,0.3141193273123245,0.006759324675250243
49,0.3669700914481927,0.323921000486926,0.004641224543546321
50,0.38180766812367745,0.32900021412567787,0.005097192299738798
51,0.33965604878657046,0.32881012532794684,0.005360212677164543
52,0.30875680530280397,0.34236845147539996,0.010582085632125449
53,0.32246924605634475,0.31177416766247557,0.010721865365396073
54,0.3389576313614148,0.3084613329660126,0.010649674955336105
55,0.3172788782077923,0.2981374688141527,0.009893780274313946
56,0.3541823886552749,0.2945983816831433,0.0169429940373054
57,0.32327143085456034,0.30880162137293676,0.00876449392335789
58,0.3259538823836728,0.2940026970460401,0.012570209072537555
59,0.31729100807978394,0.31189830575072974,0.002059355869980145
60,0.31470315838069246,0.30751345328420226,0.006114649457114269
61,0.30901471281435056,0.3239463387351287,0.008347621773048276
62,0.3312671740501248,0.3099859195668795,0.004228620773521034
63,0.3111613337713027,0.31061234120388476,0.004549159868708839
64,0.3495792944790327,0.29115449423678436,0.006115022751438698
65,0.3395635295245383,0.291286314614335,0.016726241282620385
66,0.3268736003957994,0.2616937682903998,0.008655875950012824
67,0.3144280061735744,0.276645742748913,0.007859717052833623
68,0.3006663335955631,0.3008017596619868,0.014357905995239619
69,0.31377401272630134,0.2831579898184503,0.011271653491295656
70,0.2961906382258524,0.31059268674655266,0.04700784143948879
71,0.3039060284911889,0.2848211725988583,0.01056657249277474
72,0.2965141117398502,0.2903229171159672,0.008330456862053888
73,0.30559483048511527,0.2633193051605894,0.005060817294525002
74,0.31878304812643266,0.2673118680454137,0.007234683507768
75,0.292954359334289,0.27577126919351824,0.004618931956099393
76,0.3058014089644652,0.25997829432898795,0.0059125224218229975
77,0.3188406953816874,0.28526682267237824,0.0043271094298007904
78,0.3042940605889287,0.2732616567995116,0.00599775005901935
79,0.2633255757827159,0.28895743775088883,0.0032220376991685235
80,0.2784922527726631,0.25637912663102846,0.00957288594687717
81,0.2952214396880036,0.2605588735021346,0.005221481436447578
82,0.25210494171196257,0.2819181837097943,0.0057505499308818896
83,0.2610947630689507,0.27939958874767984,0.001673935404498309
84,0.2558062850165437,0.2743220897010195,0.001867156891224682
85,0.2526488715227236,0.23927677339977688,0.0023015482966959673
86,0.2652238384760611,0.263451755351839,0.007215363488837033
87,0.2497847217260397,0.26058135464874627,0.019015800351840688
88,0.25400929392604105,0.2641850462869594,0.00850138642459431
89,0.22204149544936175,0.2567702546192889,0.012383452057276787
90,0.2150275182654286,0.2596397443037284,0.01613034821647813
91,0.25905094371988757,0.20479420406950843,0.006875152943840683
92,0.24365860822866534,0.23018902548921039,0.008742807569252518
93,0.21114548047383627,0.2582316761564093,0.007892471003755981
94,0.22085347375151707,0.25346943614078543,0.004709948957460314
95,0.21492564000668582,0.25256920662539745,0.004477599244541795
96,0.24373481649230097,0.23467211660585904,0.001880804679365621
97,0.23760702587359134,0.21352681835666734,0.004651758180321391
98,0.2231780843297292,0.2243027407784908,0.012686636591379868
99,0.23625406777562455,0.22717477999932584,0.008848385884847263
